id,text
1484750133,"Normally, the fine dust pollution decreases rapidly after the New Year's fire. This year, however, tiny particles are still in the air in some areas of Germany. The reason is the weather."
1506027257,The well-known gourmet Ezi Nori is planning a farewell evening with live music from the Rock`n Roll Orchestra on the coming Saturday.
1484066587,The Trier-Saarburg district has been selected as a joint partner and hires a specialist to support local mayors.
1512240895,"The Stuttgarters have a new burger shop: The American Burger chain Five Guys is today opening its new branch in Stuttgart, in the middle of the city centre."
1527999848,Since the end of 2019 rumors about the future of the neck-wet-ear-practice Vieth in Werne waft. We say what is behind it. Also important on the weekend in Werne: Carnival dinners Grey peas.
1499599795,"In autumn, the Haiger City Council debated the ""forgotten"" reintroduction of the association's support guidelines, which were supposed to have been valid again in early 2018. The funding limits for football pitches had been discussed in detail. In the last twelve years, these also accounted for almost 70 percent of exactly 949 655.16 euros, that were ""distributed"" to clubs and groups."
1558689398,Police Department Landau - Bellheim (ots) - An investigation into attempted fraud led officers of the police inspection Germersheim on Tuesday evening at around 8.30 p.m. A caller unknown to date had become a Vodafone employee ...
1624158349,"The Corona crisis is burdening the economy, which is why the Groko decides on an aid program. Ex-SPD boss Sigmar Gabriel is harshly critical."
1556182909,"The Swiss Film Award, which should have taken place in Zurich on 27 March, would have become a women's festival. These will be the winners in eight out of eleven categories, the Federal Office of Culture (BAK) announced on..."
1484762663,Rian Johnson stages this homage to Agatha Christie's crime thriller with a star ensemble.
1516226963,"The police arrested a man after a long investigation, allegedly stealing several cars and causing accidents."
1581090485,"In order to slowly move back towards normality, Hofer extends the opening hours to 7 pm at the branches in Vienna and Lower Austria on multiple customer requests."
1563309549,Martin Kröger on the Senate's emergency aid
1484097144,During a big fire in Krefeld the monkey house of the local zoo is completely burned down. Dozens of animals died. But now there are unexpected twists.
1500292349,"BERLIN (dpa-AFX) - In the face of persistent protests by farmers, Federal Agriculture Minister Julia Klöckner (CDU) is launching a series of dialogues on the future of the ..."
1523422518,Police Presidium Konstanz - VS-Schwenningen (ots) - Presumably during parking or parking is a still unknown person in the period from Sunday noon to early Monday morning on the parking lot of the ice stadium with a vehicle against one there ...
1530953189,The CSU chairman Markus Söder underlined the role of his party in the question of a common candidate for the Union. Although the CDU presidency will not interfere with the fight. 
1483958018,"In the U.S., 30 prospective prison guards showed a Hitler salute in a group photo. The recording has consequences for them."
1519812306,"It was enough that the cruise ship came from Hong Kong. ""Westerdam"" was not allowed to travel through Asian waters for days - let alone dock. Now the odyssey seems to be over."
1591316676,"ANKARA/BEIRUT. According to activists, at least 20 people were killed during the explosion of a tanker in the northern Syrian city Afrin controlled by government opponents."
1636191913,"The Oberverwaltungsgericht in Koblenz classified the conduct as ""serious service offense. """
1483813750,"Riots in Leipzig, false alarms due to not withdrawing Böller-Qualm in Stuttgart: At the turn of the year, the police and rescue forces once again had their hands full."
1616919409,Wismar: Several cars are scratched and ... Read more here!
1610645084,"After the reopening of the gastronomy last week and the presented concept for the ramp-up of cultural enterprises after the Corona barrier, the operators also demand ..."
1590280430,"The Nature Conservation Association identified the bacterium ""Suttonella ornithocola"" as the reason for the mysterious death of tits in early April. The bacteria cause pneumonia in blue tits. Other small tits may also be affected."
1646142431,January 2020 in Starnberg: Police officers find Vincent von P. and his parents killed in their house. Videos are now supposed to show disturbing details.
1484207696,"If you want to relax as long as possible with a few holiday days in 2020, you should hurry up with your holiday proposals, because the bridge days are not as lush as 2019 next year."
1551438893,Pastoral unit: Church changes due to the Corona situation
1483989782,"The online trade has been booming for years and the number of delivery companies is increasing. They not only make roads with their cars in cities, but they are also polluting the environment. The works council of the post office is now going into the offensive with a proposal - and with this they encounter little opposition in the competition."
1624216990,"In the Corona hotspot Spain, the left government has requested the sixth and last extension of the controversial emergency until 20 June."
1551638596,"In Schleswig-Holstein, 196 confirmed Covid-19 cases have been reported to the country. The figures include reported cases by Tuesday, as reported by the state government in Kiel on Wednesday morning. On Tuesday the government announced confirmed cases as of Monday 145. Nine infected persons are reported in clinical treatment."
1605409219,He crawls against a Daimler Benz parked on the side of the road. The car at the front and the bonnet are severely damaged.
1483994737,The Velpker Sportverein organizes its 33rd New Year's run. 13 women and men participate.
1500594830,"Greta Thunberg doesn't deliver the usual show at her first appearance at the World Economic Forum in Davos. Instead, this ..."
1483894885,A politician in the RTL jungle camp - there has never been before. Now ex-transport minister Günther Krause is making the start. And there is another important news - it concerns the menu of the candidates.
1483809385,"Sometimes it seems as if the exhibition houses were stuck in the 20th century. However, the conditions for a..."
1524875745,"Relief for the approximately 3000 people on the ""Diamond Princess"": The quarantine due to the virus Sars-CoV-2 is over. The first passengers leave the ship - with others it will take some time."
1591747382,"Beach holidays on Mallorca or hiking in Austria: Up to now, the German government has been subduing all hopes that such summer holiday plans can be realized. Many have already agreed to this – and even support the hard course."
1555541874,"Clubs, artists, theatres and the film scene join forces: Berlin(a)live will now become the headquarters for streams of live events."
1484238967,Nuclear conflict: North Korea no longer feels bound
1483954855,"A fire destroys the monkey house in the Krefeld Zoo on New Year's Eve, for the animals any help comes too late. The cause of the fire is near."
1621684693,"Minneapolis is like a war zone, but it's not just agitated demonstrators lighting up their city. Apparently, the majority of rioters come from other states. They don't fight for justice."
1502858820,"Israeli Foreign Minister Israel Katz, in an interview for RIA Novosti in the run-up to the World Forum of Holocaust Victims in Jerusalem, said that Russian President Vladimir Putin is highly appreciated in his country and promised to fight attempts to heroize anti-Semites."
1578363235,"Aeronautics: After the takeover by the Polish PGL Group, employees demand rapid intervention from the Federal Government"
1487943620,"After the killing of Iran's top general Soleimani in Iraq, the risk of war between the US and Iran is enormous. The Iraqi head of government is now in favour of cooperation with the USA to avoid war. Iraq is under strong pressure as an ally of both parties to the conflict."
1508523302,"As the first country in Europe, Bavaria can and will continue to promote the rapid expansion of the Internet wherever there are already 30-megabit connections. Albert Füracker (CSU), the Minister of Finance and Home Affairs responsible for the network expansion, wants to present details on the new ""Gigabit"" directive in Munich this morning. At the end of November the state government had received the green light from the EU for its new funding form. Up to now, only connections with a capacity of less than 30 megabits could be supported. According to Furacker, thus far Bavaria has been the only country of Europe."
1643149437,"Martin Kainz (WasserCluster – Biological Station Lunz, Danube University Krems) answers this question with expert knowledge."
1573845500,"Lüneburg, Landeszeitung"
1484527321,"Police in Ulm investigates protestants. On Münsterplatz, however, it is largely peaceful to"
1499922088,Bollewick: Break-in into a hotel 的 prignitzer.de ... Read more here!
1484075503,"Sion FC is looking for the new coach, the successor of the deposed Stéphane Henchoz. 37-year-old Portuguese Ricardo Dionisio Pereira takes over the position on 3 January. Ricardo DionisioPereira was last, since May 2019, coach of Stade Nyonnais in the Promotion League. Previously he was at various clubs, also at Servette ..."
1528586167,"Murder investigations in front of unusual scenes: The ""Tatort"" commissioners in the Black Forest have to solve the death of a businessman. They get into a foolish strudel - with very personal consequences."
1640094535,"Angela Merkel and Olaf Scholz raise the consumer mood with debt – climate activists preach renunciation. Both are wrong. We need money to count on, and capitalism with maximization interests."
1514046647,Because of the events in Thuringia Christian Lindner wants to ask the confidence question on the FDP board. Also the federal leadership of his party...
1643422124,"After the riots in Stuttgart, the police investigated 26 suspects – one more. Eight are in custody."
1513585648,Friedrich Merz wants to devote more time to politics and the CDU. Obviously he has the Bundestag election next year in mind. For this he gives up his position at Blackrock.
1537600490,"Prince Harry and Duchess Meghan soon complete their royal duties. However, before the megxit, the couple Sussex still has a lot to do."
1545085195,WASHINGTON (dpa-AFX) - The forthcoming meeting of the G7 Foreign Ministers at the end of March will only be held due to the spread of new corona virus...
1547767774,"Police inspection Göttingen - Göttingen (ots) - Due to a truck that has been left behind with engine damage, the BAB A 7 between the AS Echte and Northeim-Nord had to be locked up in the direction of the south. Reason is that the ..."
1560043468,"In Italy, the number of new Corona infections is increasing again after a slight decline. At the same time, doubts about the official data are growing not only in Rome but also in France. The World Health Organization (WHO) nevertheless sees ""encouraging signs""."
1483958205,Conflicts: Iraq crisis: Iran orders Swiss diplomats a nnn.de ... Read more here!
1646338117,"After the first charter flight with 189 tourists from the Netherlands arrived in Burgas on Friday, 26 June, Varna welcomed its first foreign guests today. The first of the three German charter flights with 120 passengers landed on board at the city airport. By the end of this day, two more aircraft with German tourists are expected to spend their holidays in the Black Sea resorts Goldstrand and Albena. Another..."
1484012931,"Castrop-Rauxel now has a New Year baby after three ""Christian children"" from December 24: In the morning Svea saw the light of the world. Actually the little one would have had a few weeks."
1538463933,"WASHINGTON (dpa-AFX) - The former mayor of New York, the multi-billionaire Michael Bloomberg, submits his application for the presidency..."
1483972469,• Prime Minister Laschet (CDU) holds New Year's Address • Call for New Fairness • Lashet emphasizes worries of people in the countryside
1626299587,Results of the studies DISCOVER-1 and DISSOVER-2 will be presented at the European League E-Congress against Rheumatism 2020 These are the first phase III results of a year on
1483992076,"For the first time, it is not bodily injuries that bring young adults to justice, but drug offences. How consumption has changed."
1503974118,"Prime Minister Xavier Bettel received the Waringo report on Friday, reports RTL. In June last year, Bettel ordered an audit of the personnel and financial management of Großherzogli"
1563000887,"According to American health experts, the novel corona virus did not originate from a fish market in the central Chinese city of Wuhan. This contradicts the racist statements and dirty lies of US President Donald Trump, who claimed that the virus was a ""Chinese virus"". Iranian broadcaster Press TV reported that since the outbreak of the epidemic the origin of this novel corona virus has been ..."
1483978586,Police inspection Oldenburg - Stadt / Ammerland - Oldenburg (ots) - Several fires run brightly: On 31.12.2019 around 5 pm a plant hedge and an adjoining tree were burned in Edewecht-Friedrichsfehn. Around 6:10 pm in Bad ...
1569227449,No one yet knows how long the retail stores in Germany will remain closed. Fielmann's optician chain is concerned about how a higher number of customers and stricter hygiene rules can be implemented in an emergency operation.
1634270851,"Landespolizeiinspektion Saalfeld - Pörmitz, Saale-Orla-Kreis (ots) - On Saturday around 1:30 p.m., two motorcyclists drove the local road from Pahnständen coming in the direction of Pörmitz. In a confusing curve, a tractor ..."
1602466036,"For the inns, there will be an opening plan starting next Friday under strict conditions. However, the club and disco operators ""continue to hang in the air"", regrets the co-operator of the ""Tante Emma"" club in Innsbruck, Martin Ridler."
1592029317,MAINZ (dpa-AFX) - The recently approved Germany-wide first tests of vaccine candidates against the new Coronavirus have started. Be the first...
1564978602,"The cruise ship ""Zaandam"" with Corona infected people on board continues on course for Florida - although the governor does not want it there. Now US President Trump has turned himself in. Nevertheless, there is no solution yet."
1484050479,"How expensive can a rental apartment be if the district has to pay it? This question, for example, plays a role when citizens have a right to Hartz IV or basic security. And as everywhere in Germany, the same applies in the county of Merzig-Wadern: The apartment must be adequate on the one hand, but not too expensive on other hand."
1541117333,"Before the Corona virus, all the top-paid managers are powerless. Like their normally paid employees, the head of the company depends on what other normal paid people do: doctors, epidemiologists, other researchers. And on washing hands."
1589547109,"Italy will ease a series of Corona restrictions from 4 May and will allow citizens, for example, to enjoy more outdoor sports and exercise opportunities in their own region. On Sunday evening, Prime Minister Giuseppe Conte announced this in Rome at the presentation of an overall plan for the gradual opening of the country."
1592146104,"During a home invasion in Vienna-Währing, a 61-year-old man and a 56- year old woman were attacked on Tuesday night. The so far unknown perpetrators invaded the apartment via a scaffold."
1647542296,"More and more Austrians are affected by online fraud, phishing and stalking attacks. The new legal protection insurance of Vienna's cities now also protects in the digital world."
1561691827,"In the context of the Coronavirus pandemic, the press may not be able to give adversity to the adjournment of a bill. In addition, in the case of this admirable bill, there should be an admonition to be given by the Bureau of Justice. The parliament in Budapest recently debated a draft that would allow the head of government to rule on the basis of democracy for an unlimited period of time and without parliamentary control.In the letter it had directly addressed the Hungarian government.The Council of Europe, based in Strasbourg, has the task to watch over the human rights in its 47 Member States. It is not an institution of European Union. ""What does the government of Hungary have in mind?The law would permit the Government to ""allow all to contain or refuse the consequences of Covid's adjudication to take any other measures."""
1539032288,The National Council also wants a support pension for retired older unemployed people. Only the SVP was against it. It prefers to promote its limitation initiative. But the fact is that without the initiative CVP and FDP would not drive the pension so quickly.
1579097408,"In a statement, the city of Schwerte defends its actions against the host of the restaurant Lo-Canta, of which she demands 1000 euros as a Corona fine. They had been controlled four times."
1623000314,"The Supervisory Board of Lufthansa has approved the proposals of the Federal Government and the European Commission. According to this, the Group is supported by the state with six billion euros and three billion euro loans from KfW, but has to hand in air traffic controllers."
1536304017,The topic of building land is a hot topic in the election campaigns for the municipal election. Mayor Daniel Graßl does not have to worry: there is no mayoral election in Teisnach. And: There is also a new building area.
1547971087,"NEOS demand additional funds, liability shield and relief for taxes and levies to safeguard the livelihoods of employers and employees"
1639297306,The department stores Galeria Karstadt Kaufhof in Pforzheim and Karlsruhe remain intact. Throughout Germany 62 of 172 branches have to close.
1551119371,"Penny: In Dinslaken, the police got to deal with two rioters in discounters on Monday."
1502495064,"According to Tamedia research, a possible trade agreement between Switzerland and the USA has little chance. Edward McMullen sees it differently."
1519188577,"Police Presidium Trier - Trier (ots) - So far unknown people attacked a man with a knife on Friday evening, February 7, around 9:30 p.m., at the viewing platform on the Petrisberg. According to information from the 40-year-old victim, ..."
1483867514,"In order to win more midwives for expectant mothers in Bavaria, a round table will meet in Nuremberg next Wednesday."
1537198951,"Hamas rejects the US-proposed ""century deal on the Palestinian-Israeli regime,"" said Ismail Haniya, head of Hamas' militant Palestinian movement, at a meeting in Moscow on Tuesday with Konstantin Kossachev, chief of the Russian Federation Council's Foreign Policy Committee."
1633625645,The weather in Germany will be very uncomfortable again on Thursday evening. There are official severe weather warnings for several regions.
1483994845,What does the GRB collection centre Bayern for radioactive substances GmbH in Mitterteich actually do? Managing Director Stefan Ide gave the Free Voters some insights.
1533500762,The inner city of Münster does not have to be evacuated around the cathedral square. The bomb found has already exploded in the Second World War.
1484214451,Freiburg (ots) - The agreement at the last minute shows the uncertainties caused by the dependence on gas imports. And it provides strong arguments for the construction of a fossil-free heat supply.
1484148277,"A 28-year-old woman was injured with a knife on her leg on New Year's Eve in Germersheim. According to the police, ..."
1535139773,"EU Commission President von der Leyen expressed her concern about Turkey's move to open the border with Greece - and thus with the EU - for refugees. According to Twitter, she and President-in-Office Michel were concerned about the situation on the Turkish-Greek border. They were in close contact with both the Greek and Bulgarian governments. The EU was ready to provide support to Greece and Bulgaria through the Frontex organisation in border regions.The Turkish government had announced that it would no longer be able to stop refugees on its way to the European Union, according to UN figures, about 13,000 migrants have left for Greece. Greek border police and special units of the riot police used tear gas and glare grenades. As the Ministry of Migration in Athens announced earlier today, some 9,600 people have been prevented from crossing the borders. Meanwhile, the units had been strengthened, and there were more patrols at sea."
1615547387,"Bielefeld (ots) - Competition is good. This also applies to the competition for the best protection against the Coronavirus. However, the current race for as many foreign tourists as possible to become a"
1564972308,Economic historian Tobias Straumann explains why the Federal Council should use every millimetre of room for manoeuvre for the economy. Health only takes place as long as the industry can keep itself above water.
1595434873,"Anyone who drives a train knows: delays are part of everyday life. There is a congestion in the rail network, many trains are outdated. And now the Corona crisis also ensures that ..."
1535418267,"Experts such as the traffic psychologist Karl-Friedrich Voss did not want to confirm that the mood in daily traffic is becoming increasingly aggressive during a talk round at the Regional House. However, the police department in Hanover is experiencing a ""significantly lower visibility"" of road users in the patrol service."
1605429954,The Coronavirus sent the Grand Municipal Council for three months into the forced break. The first meeting after the lockdown will now take place on 25 May in the Eulachhallen. Also the crisis management of the city is under discussion.
1626006602,"Rheinische Post - Düsseldorf (ots) - Families with a child and a taxable annual income of EUR 86,000 or more do not benefit from the planned children's bonus of the Federal Government. This is the result of calculations by the German Taxpayer Institute ..."
1511730617,Only with a jump to the side could a policeman save himself in Bamberg - a drunken man rushed with his car at a check on the officers.
1484154198,"The Zamper tours around Beeskow start with the new year. According to the old pagan custom, the costumers move from house to house in the villages."
1491593407,A 42-year-old pedestrian is hit by a car at the city border of Hamburg and is fatally injured. Now the suspect expresses himself and explains why he has continued to drive.
1485386547,The branch in the city centre is being rebuilt and modernised: alternatives are in demand from 13 January.
1531692290,"An 82-year-old Mülheimer has seen through an alleged ""waterworker"" and slammed the door. The police are now looking for witnesses."
1550297856,Large companies in the Melk district are not yet able to estimate consequences.
1614326538,The dispute over the colour scheme with the Monument Protection Office is over and the damage is finally eliminated with months of delay.
1599629591,"While FC Bayern would like to extend with David Alaba, Inter Milan is now also supposed to have expressed interest in the left defender."
1539020478,"Supply shortages and crisis-ridden financial markets – is there a threat of global recession because of the Corona virus? Moreover, what is the conflict about Dietmar Hopp really about?"
1647421883,Incredible drone photos from South Africa: A white shark swims right next to surfers - the group seems to not notice the animal at first.
1563098638,Minister of State for Integration Widmann-Mauz has called on Federal Minister for the Interior Seehofer to lift the ban on work for asylum seekers and patient persons in order to cushion corona-related staff shortages in some sectors.
1584342988,"As the first large technology group, IBM presented quarterly figures in the Coronavirus crisis. Conclusion: Customers initially keep their money together. However, the pandemic could also accelerate the digital transformation - and IBM wants to benefit from it."
1484183281,An Airbus A340 of the Edelweiss Air and had to fly back to Zurich shortly after the launch due to an error in the cockpit.
1536335666,What brings a person to an act like that of Hanau? We asked the terrorist researcher Peter Neumann about it. Read our interview with the renowned expert from London here.
1532005445,"Three women and one man have been accused of invading foreign homes as false water workers in up to 30 cases, and of stealing money and valuables from them from the Munich Regional Court from Thursday. According to the prosecutor's office, the four defendants aimed primarily at older people in Munich and the surrounding area."
1540373112,"Due to the Coronavirus, the Derblecken on the Nockherberg must be eliminated. Politicians have already been advised to stay away from the event."
1570870190,"The British Prime Minister receives oxygen, but is still conscious and responsive. The condition of the Covid patient must have been very bad in recent days."
1600631445,"The Corona crisis causes economic collapses on a broad front and bleak figures. As can be expected, this also affects German exporters. And it doesn't get any better so quickly."
1638029550,"During the night, the Nienburg police received a notice of a possible break-in to a pharmacy on Hansastraße just before 3:00 a.m. A few minutes later, two radio patrols arrived at the village."
1484182064,"Does he row back? No one expected Macron to give a small contribution to the pension reform. In his New Year's speech, he defends the project that is so important to him instead - and makes it clear that there will be no return. Strikes to or fro."
1488290218,How should the Bundeswehr react to the crisis in Iraq and the demand for a withdrawal of troops? There is still no agreement on federal policy.
1604076607,"Since December 2017, a 33-year-old from Luftenberg has been driving his criminal mischief. An advertisement launched the stone in January, ..."
1484331843,Conflicts: Tended peace after protests in Iraq - US Embassy to nnn.de ... Read more here!
1604615248,EU DSGVO notification
1484031872,Sourou has never flown before. He almost never goes on vacation. No one in his family has a car. Sourau has hardly any things he doesn't have...
1562302797,"Your heads are our weapons: this ""tator"" is about experiments in which military forces want to influence the thoughts of soldiers."
1644718249,"Flashes killed many people in India on Thursday. After a severe storm with several strikes, the authorities expect at least 104 dead."
1484208771,"The Jungle Camp 2020 is in the starting blocks at RTL. Now all candidates are officially known. Among them is the widow of ""Malle-Jens"" Danni Büchner. Who the other participants are."
1484153585,The municipal election brings Affing and Co. to its limits of burden. We predict what is guaranteed to not happen in 2020 – or is it?
1616278458,A nursing service from Münster is said to have billed illegal services that they did not provide and therefore is now before the regional court of Münster. The police were responsible for the ...
1545959871,"The number of people who have been shown to be infected with the corona virus in Austria has increased from Thursday morning to 302. In Lower Austria, there are currently 51 patients. 17 test results are still pending."
1589914433,Federal Transport Minister Andreas Scheuer is in favour of a masquerade obligation also in the field of public long-distance transport. He wants to propose a corresponding rule for the advice of the federal and state governments.
1600851050,"From next Monday, there will be many innovations in the loosening of the Corona measures. Anton Hofreiter (Greens) criticises the country's solo moves."
1523753631,"INNVIERTEL. A selection of ""sight-seeking places"" (or places of silence, pause, and spirituality) has been prepared in the form of a brochure in cooperation with tourism and ""Arge Art and Culture"" (""Argen Kunst und Kultur"" or ""Innviertel"")."
1503702101,"""The discussion about the introduction of a general speed limit on motorways is emotionally conducted and polarized among members,"" said ADAC Vice President Gerhard Hillebrand."
1484232297,"The New Year's Eve, shortly after twelve, in any German (large) city. Who after the first minutes of the new year still has a reasonably clear mind ..."
1516884204,"With Amazon and Sony, the next major manufacturers will stay away from the Mobile World Congress 2020 because of the Coronavirus. Samsung wants to participate, but not in full cast. According to LG, Nvidia and a"
1603121704,"Due to the Corona crisis, Deutsche Bahn has come under economic pressure. The federal government is now prepared to compensate for 80 percent of the damage caused by an increase in equity. Furthermore, the debt ceiling of around 25 billion euros is to be extended."
1588378112,Motorized film fans can see current stripes and classics from Wednesday at the Hohenfelden amusement park (Landkreis Weimarer Land) and from Thursday on the Erfurt exhibition grounds in Autokinos.
1530788416,"A previously unknown vehicle has damaged a red VW golf parked on the front bumper in a parking bay on Oberstift-strasse in Schweich. According to the police, the collision took place during the period from Rosenmontag, February 24th, 12 noon, until Fastnachtdienstag on February 25th at 9 a.m."
1484060307,Several young people fired rockets at people on New Year's Eve in the district of Ostallgäu.
1641802072,"Kottingwörth - After the loosening of the Corona protection measures also allows again association meetings, the Kottingwürther Rechtler use this as the first local association, in order to catch up their usually planned annual meeting in spring."
1555775334,"Köstinger anticipates ""a massive tightening of the situation in the care sector""."
1563891573,"As with the alleged hunts of Chemnitz, Merkel quickly spread false statements in the case of the assassin of Hanau and the population behind the light - because they fit into their left-green concept and feed their ""Nazi"" paranoia."
1538337580,"If you are 60, you will receive a bridging pension. This is what the National Council wants. However, there are still differences to the presentation of the Council of States."
1539338696,"Sidney Hoffmann, Autotuner from Dortmund, starts his own TV show with ""Sidney's World"" (DMAX). There you will find exclusive insights."
1646270291,"Police Directorate Kaiserslautern - Lauterecken (ots) - Last night, a 32-year-old man of a 55 years old woman showed his genitals at a bus stop. The perpetrator did not comply with a proof of place expressed by the alarmed police officers. ..."
1587887855,"More than a year after the start of a residential project of students in a senior residence in Trier, there is now a waiting list of interested young people. The ""Residence-WG"" is very well received, the University of Trier and the Residence am Zuckerberg on Friday announced."
1484167312,"On Wednesday evening, the party leaders Sebastian Kurz and Werner Kogler officially announced the agreement on a joint government program. On Thursday, this and the..."
1531925320,"The Federal Constitutional Court has overturned the ban on organised euthanasia. Health Minister Jens Spahn had supported this in 2015, but wants to accept the verdict. He is now planning talks with all those involved to find a constitutional solution."
1584343068,MOSCOW (dpa-AFX) - The Russian capital Moscow has at an rapid pace of only one month a hospital for the treatment of patients with the disease.
1514750586,The German FDP leader Christian Lindner is politically severely damaged by the events in Erfurt. This does not make the situation of the bourgeois parties in East Germany any easier.
1486226864,"After the resignation of President Evo Morales, the Bolivians are to elect a new head of state at the beginning of May."
1483836501,"From 1 January, the Balkan State will take over the Presidency of the EU Council and, among other things, will focus on demographics and south-eastern enlargement."
1514689325,In Warnemünde there is usually relatively little operation during the winter months. This changes regularly in February with the Winter Pleasure Warning - even if this year no trace of winter can be seen.
1491413653,Thieves stole from an 80-year-old and cleared his account.
1634832399,(218/2020 ) Autobahnpolizei Göttingen: Once again massive traffic obstructions caused by heavy rain on the BAB A 7 between AD Drammetal and the state border of Hesse
1588623573,Berlin - Health Minister Jens Spahn spoke in the debate about further easing of the massive restrictions on the Corona crisis
1484156435,"ÖVP and Greens have agreed on a joint government programme in Austria, which the two parties announced on Wednesday evening after a final meeting in Vienna."
1483947927,"Mayor Josefa Schmid caused a stir with a ""contact"" ad. She was looking for a doctor for Kollnburg - with winks of the eye. And this apparently successful."
1484008130,"The private Austrian State Printing Company has failed to achieve its goal of achieving the minimum holdings of 2 percent as provided for in the Stock Exchange Act, as the company announced on New Year's Day."
1484031530,"Three people were injured in a kitchen fire in Landshut on New Year's Day, one of them severe. How it could come to the fire is not yet clear."
1559776463,"Because they were supposed to have drugged and raped an 18-year-old, three young men are standing in front of the Berlin district court. Six months after their arrest, the defendants - two 19- and a 30- year old - initially remained silent at the beginning of Thursday's trial. However, one defender announced that her client would probably comment on the charges on March 31st on their second day of negotiations."
1558471108,"Due to a lack of planning security and the expected long-term infection protection measures, Artistic Director Olaf Kröck cancels the festival. It is still open whether parts of the programme will be postponed into the autumn."
1620004833,"The military intelligence service MAD urges that far-right soldiers be removed from the Bundeswehr more quickly. According to SPIEGEL information, Minister Kramp-Karrenbauer is now presenting an amendment to the law."
1483978727,"With Greta Thunberg as ""person of the year"", he has his problems. But in the annual service in St. Joseph, Father Markus Schmid is convinced: children shape the world of tomorrow."
1484172347,"For Austria, a new era can begin. For the first time, Conservatives and Greens have agreed on an alliance at federal level. Both sides have to swallow toads – and see no problem in this."
1628717224,"In anti-racism protests in Bristol, England, demonstrators took the statue of a British slave dealer from the pedestal and threw it into the harbor basin. Other statues – such as Churchill's - ..."
1497241645,Berlin - The coalition groups CDU/CSU and SPD want the government to be more committed to safe cycling.
1557776419,GNTM (ProSieben): Is moderator and jury boss Heidi Klum too sick for the show? Fans are puzzled.
1620163546,"On Thursday, China's National Peoples' Congress approved a Hong Kong Security Act which, according to critics, severely curtailed civil rights in the Special Administrative Zone."
1553813851,"There is hardly any sign of peace in Afghanistan: during the night, more than 20 soldiers were killed in an attack on a base."
1629802048,"++ German exports with record decline in April + +2 DE30 tries to keep more than 12,600 points +3 Lufthansa (LHA.DE) secured state aid from the Austrian government +4 Share indices"
1597249394,"At the moment there are hardly any problems. Because traffic is really manageable. In normal times, however, the Trier/Mayener road is the prototype ..."
1509954220,"Surveillance cameras at railway stations, airports or in the S-Bahn have long been available. However, the images are not compared in real time with images of criminals in databases. ..."
1514064204,A strong storm will reach North Rhine-Westphalia on Sunday. Meteorologists are concerned: The weather maps are reminiscent of hurricane Kyrill.
1630970749,"The Zolli bridge for cyclists and pedestrians is to be built to the cycling ring despite the no vote of the Basel voting population. On Wednesday, the Basler Grosse Rat transferred a corresponding SP-Motion for fulfilment within three years."
1536518192,How long do the viruses last on doorknobs? How do I notice that I am infected? Can one contagious once you have been infected with Covid-19? Answers to the most important questions.
1531413298,Big posters in the shop windows of the fashion shop Peacock announce: Total sales. It starts Thursday. Also important on Wednesday in Werne: Future of Treckerkinos.
1483949607,"More understanding of people who live differently than you do: In his New Year's speech, Prime Minister Armin Laschet aims at conflicts between urban and rural dwellers."
1489104765,"In front of the Landgericht Zweibrücken the trial of a 31-year-old defendant begins today. The prosecution accuses the woman of manslaughter. According to this, the accused killed a roommate in Pirmasens in summer 2019 in the state of disease-related incapacity for guilt with 45 stabs."
